Card  96: 81 41 18 12 34 82  7  4 89 24 | 94 39 83 57 60 69 98 29 52 76 74 63 13 11 50 92 30 68 22 44 77 99 38 72 67
Card  97: 82 81 60 11 91 48 77 38 49 17 | 21 90 36 14 57 61 72 68 75 80  5 29 19 86 37 47 45 53 32 54 10 35 52  9 31
Card  98: 21 57 80 13 20 11 72 76 85 93 | 52  7 72 71 92 85  2 96 39 62 84 45 30 17 95 57 34 11 28 46 21 99 29 80 77
Card  99:  7 37 26 23 99 74 38 40 90  2 | 14 68 33 40 21 29  7 39 28 38 37 80 26  5 75 91 88 44 93 74  2 23 34 99 90
Card 100: 49  2 30  5 88 53 18 28 13  9 | 52 24 11 61 96 94 13 55 53 44  5 72 41 66 77 56 36 90 38 20 45 21 54 42 39
Card 101:  8 67 46 27 64 65 58 41 99 45 | 41 35 81 34 93 51 39 88 98  9 45 67 84 26 44 91 22 46  7 20  8 36 27 61 83
Card 102: 67  4 42 94 16 69 27  2 65 35 |  5 94 58 16 61 86 47 74 76 88 35 91 37  8 79 64 17 33  7 97 22 55 38 98 14
Card 103: 35 71 33 16 10 14 87 45 55 73 | 73 38 33 16 88 44 35 22 14 61 64 45  8 75 53 62 71 55 85 87 10  4 28 79 23
Card 104: 45 59 22 17 46 25 23 56 94 16 | 14 94 45 17 98 35 22 46 48 16 56 25 24 93 74 31 12 59 42 95 87 76 32 23 81
Card 105: 57 42 86  2 12 19 66 31 38 92 | 86 71 92  3 70 15 35 43 19 57 38 53 73 66 16 42 31 37 60 75  2 18 34 21 12
Card 106: 84 99 11 56 54 46 36 75 80  1 | 53 51 81 70  2 73 46 62 79 80 34 91 96 99 90 55 56 50 26  7 86 74  3 43 68
Card 107: 65 18 86 33 42 59  2 96 64 14 | 73 56 18 59 53 88 11 86 70 82 94 79 64 14  5 33 42 36 96 65 51  2 47 25 72
Card 108: 52 28 55 29 74 89 91 36 18 82 | 66 91 18 90 52 45  2 28 47 19 32 29 89  6 79 25 55 82 36  3 51 13 75 43 44
Card 109: 10 49 37 32 38 53 20  2 67 93 | 80 76 31 58  3 11  7 20 77 49 17 52 78 37 70 97  6 46 18 85 19 91 35  8 43
Card 110: 28 57 67 95 96 72 97 21 38 46 | 94 70 27  1 32 57 72 95 61 75 22 12 52 30 83 10 33 78 24 28 66 93 16 23 79
Card 111: 77 49 11 27 44 82 51 79 58 39 | 42 90 56 71 25 94 27 23 92 96 43 24 80 29 63  8 11 58 30 64  1 84 91 44  9
Card 112: 71 77 10 64 69 31  2 59 57  7 |  4 66 20 30 89 99  1 86 21 61 41 93  6 15 40 18 92 73 25 56 48 46 44 84 94
Card 113: 98 30 10 20 88 51 15  5 23 40 | 89 11 27 53 57 99 93 77 54  2 88 17 72 42 49 90 19 39 86 92 76 55 87 25  1
Card 114: 80 29 60 53 19 36 12 31 22  6 | 37 32 50 44 73 78 41 13 46 98 38 93 86 83 23 20 82 48 70 33  5 71 66 97 65
Card 115: 14 78 64 49 38 22 26 46 67 99 | 95 66 32 39  7 15 20 94 17 65 33 21 99 85 74 76 27 82 43 19 49 35 47 88 97
Card 116: 99 88 19 41 44 31 20 65  4 15 | 26 80 72 18 91 50  9 40 30 44 71 24 92 57 66 36 22 20 85 58 52 48 37 15  2
Card 117: 55 12  5 54 83 91 51 43 48 62 | 73 45 87 78 72 23 40  1  2 49 71 79 36  8 18 21 86 97 89 27 60 31 28 41  6
Card 118: 68 94 29 44 59 32 63 42 12 15 | 20 46 76 75 98 14 62  7 28  4 99 65  6 26 95 89 60 83 19 78 96 37 59 91 53
Card 119: 64 23 62 48 84 46 82 10 53 79 | 60 20 58 33 38 97 12 85 74 36 24 99  9 81 56 15 71 69  1 19 95 68  7 26 54
Card 120: 74 59 32 56 49 20 95 21 35  4 | 49 42 13 44 69 33 14 99 66 19 27  9 89 60 65 90 74 41 82 58 92 17 16  1  6
Card 121: 87 83  4 51 17 12 71 73  9 31 | 83  1 17 94  4 56 23 10 31 12 14 39 26 61 70 87  9 71 51 67 73 38 90 78 59
Card 122: 90 20 15 22 54 89  8 33 81 36 | 46 60  4 92 35  1 28 61 43 10  8 36 50 34 72 65 63 82 49 15 54 44 45 13 58
Card 123: 82 21 25 95 41 64 62 31 63 27 |  5 34 25 36 83  1 53  2 19 65 24 70 63 60 41 31 92 11 52 43 96 64 42  4 38
Card 124: 68 54 67 15 80 34 26 93 10  3 | 35 66 68 54 10 31 40 93  4 90 67  2 57 34 39 80 26 72 41 81 46 15 16  3 87
Card 125: 35 61  2 95 30 55  8 13 80 78 | 82 14 58 66 65  1 90 76 44 80 10 84 96 72 88 56 27  9  3 22 16 95 86 83 93
Card 126: 59  2 72 67 52 17 93 57 43 83 |  2 97 23 93 56 45 57 72 52 67 59 77 43 84 95 90 68 99 81  5 17  1 15 47 22
Card 127: 46  3 47 78 98 52 62 73 70 88 | 82 16 66 93 38 62 70 81  2 60 35 34 52 84 32 79 50  4 61  1 42 25 54 24 97
Card 128: 17  9 68 52 36 54 16 98 39 61 | 33 42 59  6 57 73 76 48 15 86 36 61 99 47 68  3 62 41 26 39 96 22  7 54 85
Card 129:  8 24 69 14 54 11 49 72 38 94 | 61 44 67 37 18 70 64 19 29 89 34 97 75 33 74 10 12 28 98 92 99 73 43 41 51
Card 130: 59 60 29 90 27 53 18 83 70 57 | 97 34  8  1 45 89 85 24 19 61 68 62 95 91 52 82 35 40 58  2 23 77 55 48 93
Card 131: 90 50 34 81 52 37  9 86  3 47 | 39 33 97 10 72 46  5 96 77 86 16 19 11 64 94 75  9 45 58  6 35 15 14 32 28
Card 132: 35 54 62 69 75 30 40 74 43 44 | 11 32 66 99 64 16 34 13 62 79 41 17 46 43 82 72 14 52 92 48 30 98 88 37 27
Card 133: 21  7 47 91 75 86 73 19 49 54 | 88 62 45 70 89 57 99 41  4  9 27 15 77 83 67 28 10 69 52 68 66 34 30 38 74
Card 134: 84 31  7 87  6 38 46 27 26 66 | 65 17 47 71 16 33 15 49 20 43  2 51 92  9 21 63  1 91 54 94 18 98 23 48 97
Card 135: 91 63 53 17  6 66 71 29 47 96 | 67 69 77 83 31 79 92 93 20 87 45 10 22 30  5 75 56 24  3 44 82 27  8 19 61
Card 136:  7 57 22 98  3 36 93 13 27 80 |  7 96 55 93 59 31 89 58 52 57 37 29 54 17 62 46 25 14 92  6 27 50 39 76 26
Card 137: 82 50 55 30 12 78 69 85 29 79 | 55 97  1 42 41 28 25 29 30 17 84 69 52 78 79 46 82 72 86 40  2 50 12 85 70
Card 138: 67 17 38 39 16 69 18 45 82 20 | 68 24 28  6 18 69 77 38 16 10 73 26 85 82 53  3 30 17 39 45 42 20 84 36  2
Card 139: 46 90  6 73  4 83 69 47 59 89 | 69 61 89  8 53 86 54 79 59 46 25  2 45 90 84  5 30 28  6 52  4 47 73 12 83
Card 140: 55 29 59 71 40 95 56 50 64 98 | 74 49 63 20 22 66 35 11 29 51 56 50 98 64 55 95 59 83 40 90 47 71 32 41 57
Card 141: 52 25 71 49 39 63 84 86 43  1 | 34 27 39 53 17 75  6 99 84 38 82 91 25 96 37 29 54 59  7 56 36 89 41 24 11
Card 142: 80 38 65 46  8 52  7 97 21 81 | 77 26 81 50  3 79 65 40 75  8 43 36 10 39 52  7 94 85 46 20 91 19 69 38 80
Card 143: 47 76  1 79 38 15 74 96 44 51 | 86 66 83 60 21 70 48 13 16 56 35 45 47 25 84 24 85 99  1 96 51 23 10 20 53
Card 144: 82 10 89 17 13 95 90 26 39 80 | 70 25 24 12  7 93 43 55 27 66 42 62  5 79 86 95 75 53  3 50 60  8 65 29 18
Card 145: 68 19 72 53 15 46 87 23 93 29 | 28 18 60 74 10 26  6 69 86 90 21 76 27 58 25 42 80 98 57 84 13  4 61 45 55
Card 146: 88 19 68 96 93 54 17 75 47 29 | 66 72 47 93 64 12 54 10 55  3 62 45 24 26 69 53 71 30 78 92 86 34 85 70 99
Card 147: 92 95 68 70 56 79 52 86 94 74 | 65 45 30 43 60 76  3  4 84 57 15 38 11 58 17 27 69 98 31 49 91 85 68  7  2
Card 148: 87 75 20 44 51 59 69 29 98 84 | 66 92 60 74 80 21 96 25 73 90 89 38 11 94 79 93 61 40 82 72 34 50 78  1 39
Card 149: 79 17 94 63 29  9 36 85 32 90 |  5 27 92 10 87 75 95 57 78  8 61 40 56 64 67 26 60 31  3 42 74  6 84 50 45
Card 150: 36 35 60 78 34 94 89 38 51  2 | 59 71 24 46 27 53 62  5 65 50 33  4 93 97 58 76 72 14  1 63 96 74 29 87 98
Card 151: 76 78 48 25 89 81 24 54 62 46 | 65 24 25 31 89 46 42 80 76 59 54 47 81 43 48 78 92 35 99 29 62 15  2 95 51
Card 152: 80 40 54 29 18 38 28  6 71 88 | 10 77 76 45 42 37 72 56 24 79  4 84 74 65 12 89  5 57 44 33 19 61  9 16 21
Card 153: 27 98 50 68 10 81  9  1 56 65 |  6 21  2 39 76  1 71  7 81 50 98 93 48 66 85  9 11 65 43 68 56 12 25 55 27
Card 154: 85 73 71 36 74 53  4 16 21 77 | 71 83 77 44 81 50  4 38 78 73 27 15 86 74 85 36 33 75 52 16 59 76 19 21 53
Card 155: 51  2 84 71 11 20 34 62 96 30 | 19 72 62  2  1 77 27  6 30 84 55 11 75 23 63 28 20  7 51 36 96 34 91 71 95
Card 156: 82 17 14  3 10 47 94 46  8 81 | 13 63 17 54 81 14  3 79 47 99 11  7 46 32 58  8 74 65 10 68 48 15 82 94 84
Card 157: 60 29 13 49 55 19 68 63 83 54 | 84 56 83 14 33 54 38 63 29 74 19 11 51 49 32 53 55 80 12 68 79 13 69 30 60
Card 158: 13  2 78 61 55 16 10 68 49 15 | 14 33 49 80 15 13 68 91 60 69 61 99  8 10 12 82 94 55 87 77 37 32  4 16 85
Card 159: 46  7 54 82  9 98 38 88 71  6 | 97 30 87 73 32 79 52 65 51 44 94  1 91 89 20 50 96 69 34 27 80  5  2 18 56
Card 160: 69 30 71 29 27 83 51 16 75 54 | 15 73  3 58 52 83 71 19 57 46 91 74  8 89 27 69 40 56 44 31 24 35 21 82  2
Card 161: 44 88 72 86 20 49 18 43  5 70 | 20 25 30 59 85 78 90 70 96 24 74 34 49 53 46 28 86 80 44 72  5 37 13 55 36
Card 162: 52 23 46 90 73 70 31  5 89  1 | 90 54 69 47 92 33 70 62 51 75 46 97 81  5 52 58  7 64 87 18 73 23 68 36 89
Card 163: 71 64 75  3 49 55 62 16 11 76 | 96 67 29 92 82 35 70 28 20 39 43  5 59  7 91 90 62 26 33  1 52 15  2 46 80
Card 164: 94 25 75 78 71  5 26 10 93 35 |  2 81 24 30 82 85 50 58 78 23 79 22 67 34 40 62 42 10 38 25 31 61 19 36 41
Card 165:  2  4 95 36 78 70 49  6 61 14 | 38 28 87 33 24  4 30 92 70 83 93 79  2 19 21 36 45 42 49 54 14 57 53 50 88
Card 166: 63 77 19 36 40 67 65 60 38 57 | 55 11 67 24 46 36 52 48 33 79 37 19 87 94 49 26 51  3 62 75  6 47 60 13 77
Card 167: 17 31 42 76 78 98 51  4 24 47 | 20 34 21  2 73 37 95 44 81 74 46 69 33 63 35 87 91 22 54 80 58 53 75 71 72
Card 168: 35 29  4 38  2 84 11 51 82 95 | 54 91 22 49 47  5 99  3 92 76 97 81 67 80 17 98 19 31 41 12 61 78 23 26 39
Card 169: 31  9 40 97 67  8 95 55 98 39 | 54 87 51  9 43 65 61 29 89 92 90 97 10 45 78 27 71 38 75 96 60 57 16  3 30
Card 170: 57 13 36 35 34  9 47 43 69 77 | 13 26 25 48 39 56 53 12 22  1 23 46 54 30  4 81 97 73 17 88  2 91 14 92 79
Card 171: 94 31  8 53 93 92 99 86 38 50 | 61 73 14 87 40 48 26 58 65 17 41 23 63 78 34 62 36 66 79 96 28 57  1 11 45
Card 172: 65 32 15 44 58 62 89 47 39 72 | 75 77 12  6 74 84 39 94 48 49 61 83  5 78 79 19 41 91 95 27  8 34  3 32 88
Card 173: 41 62 58 74 21 43 95 76 86 61 | 31 81 17 36 43 76 55  9 41  4 29 11  3 62 35 97 46 95 58 61 50 18 74 86 21
Card 174: 51 98 49 10 63 17 29 89 77 90 | 34 42 85 63  2 59 38 49 17 81  9 90 72 30 77 68 89 15 10 51 29 25 98 52 88
Card 175: 86 66 20 51 68 18  9 54 87 40 | 93 64 62  4 65 44 51 20 86 54 10 40 25  9 76 72 55 24 29 18 66 80 33 68 87
Card 176: 78 29 90 46 47 31 83 26 51 25 | 95 31 19 29 33 59 84 46 61 25 34 44 83 89 26 56 98 54 53 85 51 78 90 64 47
Card 177: 95 56 62 13 87 93  1 60 98 80 | 67 24 57 95 60  7 13 56 87 98 62 33 93 15 45  1 47 92 35 80 55 36 46 73 18
Card 178: 21 99  2 36 57 68 73 34 32 31 | 68 73 15 31 32 72 81 60 99  2 71 58 55 20 21 67  8 51 78 57 42  9 95 34 49
Card 179: 91 34 61 60 97 12 99 44 25 67 | 17 43 67 82 44  7 26 98 61 51 95 23 84 56 34 97 25 12 46 50 91 80 75 60 99
